repo;pouet;numL;page;page-href;linkToRepo;linkToDockerfile
"x3ro/docker-compose-problem-mwe";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=75&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/x3ro/docker-compose-problem-mwe";"/x3ro/docker-compose-problem-mwe/blob/d950339cc54fb6435240771b0d1cee80a69d2c8a/Dockerfile"
"fx-dev-playground/gecko";"";"2";"Previous";"https://github.com/search?p=21&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fx-dev-playground/gecko";"/fx-dev-playground/gecko/blob/c68565ff6054520164933c904647843d6e0d198d/release/docker/firefox-snap/Dockerfile"
"evermax/dockerfiles";"FROM ubuntu:14.04";"1";"Previous";"https://github.com/search?p=72&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/evermax/dockerfiles";"/evermax/dockerfiles/blob/c2f9aa469170b45ac645d26a48bb0758a03bddf4/basic-vim/Dockerfile"
"numeralti/go-bimetrics";"";"2";"Previous";"https://github.com/search?p=27&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/numeralti/go-bimetrics";"/numeralti/go-bimetrics/blob/5e23df6e866cc65e09be9d4e460a3fe0fb0eee27/ops/dev-checks/Dockerfile"
"nathanleclaire/awsapp";"cmd [""socat""]";"6";"Previous";"https://github.com/search?p=73&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/nathanleclaire/awsapp";"/nathanleclaire/awsapp/blob/0d569cdb7342431343f7b66ba28c746bb78ed49e/socat/Dockerfile"
"sioh/dockerfiles";"RUN apt-get update && apt-get install -yq texlive-full biber";"2";"Previous";"https://github.com/search?p=71&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sioh/dockerfiles";"/sioh/dockerfiles/blob/52c55277cfe52390b6134d09d521c19a35625060/debian-latex/Dockerfile"
"yyekhlef/docker";"ENTRYPOINT [""wget""; ""-O-""; ""-q""]";"4";"Previous";"https://github.com/search?p=30&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yyekhlef/docker";"/yyekhlef/docker/blob/3ce127bf622c698f52ef962a71a719964e6973ad/cmd-entrypoint/entrypoint/Dockerfile"
"aviatadocker/gam-node";"FROM node:5.6.0";"1";"Previous";"https://github.com/search?p=4&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/aviatadocker/gam-node";"/aviatadocker/gam-node/blob/859345bf62ae641202a9a7f0adf1f67896b47a20/Dockerfile"
"dengliu/grafana";"";"2";"Previous";"https://github.com/search?p=71&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dengliu/grafana";"/dengliu/grafana/blob/9a7a27184598df008a95bc0f8027f03a00eba45f/docker/debtest/Dockerfile"
"chunxiao369/chunxiao-code";"RUN apt-get install -y iputils-ping";"3";"Previous";"https://github.com/search?p=10&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/chunxiao369/chunxiao-code";"/chunxiao369/chunxiao-code/blob/9da270645d20afa559b78e006a1d8a075c8756c5/docker/net/Dockerfile"
"cloudfoundry/runtime-ci";"ENV HOME /root";"3";"Previous";"https://github.com/search?p=72&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/cloudfoundry/runtime-ci";"/cloudfoundry/runtime-ci/blob/8fd52ed0b4a1d016c498571c499e26cf25361de0/scripts/ci/create-release-notes-template/Dockerfile"
"asterkin/chol";"apt-get install -y make";"6";"Previous";"https://github.com/search?p=42&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/asterkin/chol";"/asterkin/chol/blob/ac42446749dc2f22f1fc0ca751c4b5070ab3c6f6/cdev/Dockerfile"
"dgageot/quine-relay";"FROM dgageot/quine:base";"1";"Previous";"https://github.com/search?p=85&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/java.dockerfile"
"rranshous/droplet_tools";"CMD /bin/bash";"3";"Previous";"https://github.com/search?p=71&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rranshous/droplet_tools";"/rranshous/droplet_tools/blob/5a6cd7b1687ee5050520ee44cba5f67fe6591e9c/dockerfiles/curl/Dockerfile"
"donovan/docker-training";"";"2";"Previous";"https://github.com/search?p=65&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/donovan/docker-training";"/donovan/docker-training/blob/a8aee7429200cdd08994627b0b3029172180be49/dockerfiles/stress-testing/Dockerfile"
"AJNOURI/stress-cpu-alpine";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=19&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/AJNOURI/stress-cpu-alpine";"/AJNOURI/stress-cpu-alpine/blob/a625af21dc5969e00fa81e67a4712705e05897b6/Dockerfile"
"unitsche/ekr-base";"RUN apt-get install -y sudo";"13";"Previous";"https://github.com/search?p=79&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/unitsche/ekr-base";"/unitsche/ekr-base/blob/e1e98b5587d14dd9d63ebab2110f2dcaccfb400c/Dockerfile"
"jmf1sh/rustray";"WORKDIR /source";"10";"Previous";"https://github.com/search?p=36&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jmf1sh/rustray";"/jmf1sh/rustray/blob/6b10dd0cd5e887de3cdd317162509e4947a35f49/Dockerfile"
"dgageot/quine-relay";"FROM dgageot/quine:base";"1";"Previous";"https://github.com/search?p=83&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/erlang.dockerfile"
"unitsche/ekr-base";"RUN apt-get update -y";"6";"Previous";"https://github.com/search?p=79&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/unitsche/ekr-base";"/unitsche/ekr-base/blob/e1e98b5587d14dd9d63ebab2110f2dcaccfb400c/Dockerfile"
"alex-docker/CE-dockerfiles";"RUN apt-get update && apt-get install -y texlive-full";"3";"Previous";"https://github.com/search?p=61&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/alex-docker/CE-dockerfiles";"/alex-docker/CE-dockerfiles/blob/e383817a348478de89f81100870faa338ed68458/v1/latex/Dockerfile"
"opyate/azulopenjdk7";"FROM azul/zulu-openjdk:7";"1";"Previous";"https://github.com/search?p=94&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/opyate/azulopenjdk7";"/opyate/azulopenjdk7/blob/4e17b96aca3fd821f03e8e0072df942b9a94829f/Dockerfile"
"deploymentbox/firstSilexApp";"RUN apt-get update";"2";"Previous";"https://github.com/search?p=22&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/deploymentbox/firstSilexApp";"/deploymentbox/firstSilexApp/blob/5f9092a4eb2b9050a4fae3f3ba61214fc57e8c64/.Docker/sqlite/0.0/Dockerfile"
"transistor1/netextender";"";"4";"Previous";"https://github.com/search?p=62&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/transistor1/netextender";"/transistor1/netextender/blob/eddcf4d954cea47ea0eb84988f2880b39455cef6/remmina/Dockerfile"
"dgageot/quine-relay";"RUN apt-get update -qq && apt-get install -y intercal";"3";"Previous";"https://github.com/search?p=85&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/intercal.dockerfile"
"homburg/docker-debian-nginx-test";"FROM debian";"1";"Previous";"https://github.com/search?p=74&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/homburg/docker-debian-nginx-test";"/homburg/docker-debian-nginx-test/blob/a68a934643c53e61c57cee9fd4f34e261291c731/Dockerfile"
"rev112/playterminal-images";"";"6";"Previous";"https://github.com/search?p=33&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rev112/playterminal-images";"/rev112/playterminal-images/blob/e7877c30d04f0633602052e2d75996a5acc1dc0e/game-greed/Dockerfile"
"Evertvandenbruel/docker-test";"RUN apt-get install -y libxml2-dev libxslt1-dev";"6";"Previous";"https://github.com/search?p=44&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Evertvandenbruel/docker-test";"/Evertvandenbruel/docker-test/blob/667ad4a7c7cb0b752d33b26e0818d812c5c62ef6/Dockerfile"
"krahser/DJBot-machine";"RUN apt-get update -q&& \";"3";"Previous";"https://github.com/search?p=54&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/krahser/DJBot-machine";"/krahser/DJBot-machine/blob/b194d2a970b7e7af6266d8301790945ccfa149b7/Dockerfile"
"superr4y/dockerfiles";"RUN apt-get update && apt-get install -y vim net-tools";"4";"Previous";"https://github.com/search?p=66&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/superr4y/dockerfiles";"/superr4y/dockerfiles/blob/05f000362fca08d30995d71d29e5ee3ab045ed2e/debian/Dockerfile"
"s-take/ubuntu_ssh";"RUN apt-get install -y git";"4";"Previous";"https://github.com/search?p=26&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/s-take/ubuntu_ssh";"/s-take/ubuntu_ssh/blob/cc8bde301b93e77c0cc67cb3e8a9681466e898a4/Dockerfile"
"pfadipatria/dockerfiles";"";"2";"Previous";"https://github.com/search?p=27&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/pfadipatria/dockerfiles";"/pfadipatria/dockerfiles/blob/06c89a1821ff701c36fb17a3716c2b2a5dbfc274/ruby-1.9.3/Dockerfile"
"unikoid/cslowlog";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=81&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/unikoid/cslowlog";"/unikoid/cslowlog/blob/556c40f065a2839e90aec2fc1ccca14b348cae95/Dockerfile"
"BruceRuan/Grafana";"RUN apt-get update && apt-get install -y vim";"3";"Previous";"https://github.com/search?p=92&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/BruceRuan/Grafana";"/BruceRuan/Grafana/blob/d7ee7cb88fa1c65e99ae4b2c3a14da9d33374023/docker/debtest/Dockerfile"
"chtiJBUG/docker-ubuntu-jdk7";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=32&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/chtiJBUG/docker-ubuntu-jdk7";"/chtiJBUG/docker-ubuntu-jdk7/blob/c1e7e4cbbc883a5296755744d8dffa857d37e080/Dockerfile"
"micloud-dockers/haproxy";"RUN apt-get install haproxy -y";"4";"Previous";"https://github.com/search?p=23&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/micloud-dockers/haproxy";"/micloud-dockers/haproxy/blob/d74f0e831b4bbd7c116c0149e7cc82c515f96852/Dockerfile"
"Loyen/Coal";"FROM ubuntu:trusty";"1";"Previous";"https://github.com/search?p=56&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Loyen/Coal";"/Loyen/Coal/blob/877c4f2348e5504fd75903e1b1f3cc8edd7899f2/docker/image/baseimage/Dockerfile"
"robobario/repl";"RUN apt-get update && apt-get -y install python && apt-get autoremove && apt-get clean";"2";"Previous";"https://github.com/search?p=3&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/robobario/repl";"/robobario/repl/blob/e97ead1e0d47972df00afe708131e4a27ece2b0a/docker-repls/python/Dockerfile"
"mrlnx/docker-python-images";"RUN apt-get update";"4";"Previous";"https://github.com/search?p=12&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mrlnx/docker-python-images";"/mrlnx/docker-python-images/blob/232fd8d7be7c7081877a0bf9d31f0349d6f63205/ubuntu-base/Dockerfile"
"sirdesmond/concourse-docker-test";"apt-get install -y golang";"5";"Previous";"https://github.com/search?p=70&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sirdesmond/concourse-docker-test";"/sirdesmond/concourse-docker-test/blob/9c7091d15bfefcaab9d2d8ef97bef5910ebbb83a/Dockerfile"
"dgageot/quine-relay";"FROM dgageot/quine:base";"1";"Previous";"https://github.com/search?p=82&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/boo.dockerfile"
"jameskbride/c-tdd-skeleton";"RUN apt-get update && apt-get install -y \";"3";"Previous";"https://github.com/search?p=70&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jameskbride/c-tdd-skeleton";"/jameskbride/c-tdd-skeleton/blob/58d689a4a3d21b78f684ce958986a966b43de792/Dockerfile"
"yuji-k64613/docker_jenkins_slave";"";"3";"Previous";"https://github.com/search?p=16&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yuji-k64613/docker_jenkins_slave";"/yuji-k64613/docker_jenkins_slave/blob/fc7c205e11d80b790197e9af2b70064bac17105d/Dockerfile"
"driftersprt/Firefox";"FROM ubuntu:16.04";"1";"Previous";"https://github.com/search?p=35&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/driftersprt/Firefox";"/driftersprt/Firefox/blob/c824a1528253a2a04f5fdf3a0b2bd8a70eec4dd1/release/docker/firefox-snap/Dockerfile"
"gsm1011/tutorials";"FROM java:8";"1";"Previous";"https://github.com/search?p=76&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/gsm1011/tutorials";"/gsm1011/tutorials/blob/b36eeea29fa10b6ae6a587011d01bcb656263d8d/docker/Dockerfile"
"goodideal/docker-ubuntu-ssh";"FROM ubuntu:latest";"1";"Previous";"https://github.com/search?p=98&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/goodideal/docker-ubuntu-ssh";"/goodideal/docker-ubuntu-ssh/blob/147a6486c21c33826f987bec796f73c78ca66103/Dockerfile"
"roackb2/syncbox";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=14&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/roackb2/syncbox";"/roackb2/syncbox/blob/5e9b3becc29a524e67fea6ea116e11975475056f/build/base.Dockerfile"
"pakastin/autossh";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=28&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/pakastin/autossh";"/pakastin/autossh/blob/217da2b91b82b6a00f46ed4cd8e3161800039df1/Dockerfile"
"thinkerbot/ts";"FROM debian:latest";"1";"Previous";"https://github.com/search?p=36&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/thinkerbot/ts";"/thinkerbot/ts/blob/f0f49642b77eb817e044929c8fed3b22a9c00ad8/dockerfiles/debian/Dockerfile"
"kizbitz/testbuild";"";"2";"Previous";"https://github.com/search?p=7&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kizbitz/testbuild";"/kizbitz/testbuild/blob/91b010e58079faa78d734dce6310c939f951051e/Dockerfile"
"maximizer/docker-midwestphp15";"apt-get -y install php5-cli";"3";"Previous";"https://github.com/search?p=64&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/maximizer/docker-midwestphp15";"/maximizer/docker-midwestphp15/blob/0effe5156a3d4c52eef43994b87c1c471f0444db/base_image/Dockerfile"
"plonk/sandbox";"RUN apt-get install -y ruby2.0";"3";"Previous";"https://github.com/search?p=79&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/plonk/sandbox";"/plonk/sandbox/blob/4a0c56bd8446097e019d39ed7c4942550cea6c01/Dockerfile"
"LeonardA-L/fiddlegram";"RUN apt-get update -y";"2";"Previous";"https://github.com/search?p=9&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/LeonardA-L/fiddlegram";"/LeonardA-L/fiddlegram/blob/c537b49c02f0e2cbd1d9ceb9bec0a6855b66aca8/dockerImages/erlangImage/Dockerfile"
"ben--/tesht";"#RUN apt-get update && apt-get install -y --no-install-recommends \";"3";"Previous";"https://github.com/search?p=76&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ben--/tesht";"/ben--/tesht/blob/f3ef0e14adbdfb812f8b52722856c4a1cc842afd/do/test-docker/Dockerfile"
"martypenner/personal-blog";"RUN apt-get -y install nano htop";"6";"Previous";"https://github.com/search?p=33&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/martypenner/personal-blog";"/martypenner/personal-blog/blob/cb125f2af9e6d4136ea06d56b5778cf70baf0471/Dockerfile"
"thiagooak/php56-ci";"";"2";"Previous";"https://github.com/search?p=7&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/thiagooak/php56-ci";"/thiagooak/php56-ci/blob/96837e958418705c208bd11aa21ab1a1fb83e220/Dockerfile"
"sioh/dockerfiles";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=71&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sioh/dockerfiles";"/sioh/dockerfiles/blob/52c55277cfe52390b6134d09d521c19a35625060/debian-latex/Dockerfile"
"jamesnetherton/dockerfiles";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=33&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jamesnetherton/dockerfiles";"/jamesnetherton/dockerfiles/blob/3f36c0d4c4dfb08ff1c419d45ef63947d2fef2d5/bless/Dockerfile"
"dgageot/quine-relay";"FROM dgageot/quine:base";"1";"Previous";"https://github.com/search?p=84&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/fsharp.dockerfile"
"joelbinn/plant-uml-springboot-server";"FROM openjdk:8";"1";"Previous";"https://github.com/search?p=66&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/joelbinn/plant-uml-springboot-server";"/joelbinn/plant-uml-springboot-server/blob/ff886616526b4031870ce5af9ec62ec965f82a70/src/main/docker/Dockerfile"
"speakinghedge/docker-openvpn-build-n-test";"RUN apt-get install -y libsnappy-dev liblzo2-dev libpam0g-dev libssl-dev";"8";"";"";"/speakinghedge/docker-openvpn-build-n-test";"/speakinghedge/docker-openvpn-build-n-test/blob/df0b0ccba6aea12913f3f6ce068418c0adabff1e/Dockerfile"
"aaronpederson/docker-zeromq";"FROM aaronpederson/ubuntu";"1";"Previous";"https://github.com/search?p=5&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/aaronpederson/docker-zeromq";"/aaronpederson/docker-zeromq/blob/0a106cc001fdf01524b3868d2e669014c23065b9/release/Dockerfile"
"marnikow/usefulcombos-docker";"";"2";"Previous";"https://github.com/search?p=73&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/marnikow/usefulcombos-docker";"/marnikow/usefulcombos-docker/blob/c861830c78e3504fcd4a272a58b3fa45f250f94d/java/java8JRE-ant/Dockerfile"
"shenzhang/docker";"FROM shenzhang/ubuntu";"1";"Previous";"https://github.com/search?p=55&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/shenzhang/docker";"/shenzhang/docker/blob/1225af2e7fa4bba9be71691dda85b93d261898a1/ubuntu-java7/Dockerfile"
"dgageot/quine-relay";"";"2";"Previous";"https://github.com/search?p=85&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/icon.dockerfile"
"kflansburg/xshop";"RUN apt-get -y install clang";"7";"Previous";"https://github.com/search?p=3&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kflansburg/xshop";"/kflansburg/xshop/blob/c54c29397b211cbff8d34b91e0384dcfc9717f89/xshop/defaults/contexts/base_test_image/Dockerfile"
"mykmelez/gecko";"";"2";"Previous";"https://github.com/search?p=30&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mykmelez/gecko";"/mykmelez/gecko/blob/0ea4c5812c2adecbed1d84884e9695628a47502c/release/docker/firefox-snap/Dockerfile"
"patrick-nw/xaos";"RUN apt-get update";"2";"Previous";"https://github.com/search?p=5&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/patrick-nw/xaos";"/patrick-nw/xaos/blob/fe3e7e27c13a92febb987c642a4b4c4ad1d57b0e/Dockerfile"
"mickaelperrin/docker-sync-mac";"&& apt-get install -y unzip";"4";"Previous";"https://github.com/search?p=64&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mickaelperrin/docker-sync-mac";"/mickaelperrin/docker-sync-mac/blob/3e05ced7fb1048b03eec0971b28ca20448e6f5b9/nginx/Dockerfile"
"flipstone/orville";"";"2";"Previous";"https://github.com/search?p=38&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/flipstone/orville";"/flipstone/orville/blob/5724aec300c82ae2ffddfdc23b3bbc37f2c290c4/Dockerfile"
"CakeSolutionsTest/ansible_docker_elk_wordpress";"FROM wordpress:latest";"1";"Previous";"https://github.com/search?p=54&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/CakeSolutionsTest/ansible_docker_elk_wordpress";"/CakeSolutionsTest/ansible_docker_elk_wordpress/blob/ee57ff96536081d30b6fae029432b976fadfe6d9/ansible/cs_configuration/docker/application/wordpress/Dockerfile"
