repo;pouet;numL;page;page-href;linkToRepo;linkToDockerfile
"patdhlk/pkg";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=94&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/patdhlk/pkg";"/patdhlk/pkg/blob/6fa2a49c6d1f229ca2de50fc5e028fdc1a08ea18/fana/2.0/docker/debtest/Dockerfile"
"elijahc/dockerfiles";"curl \";"4";"Previous";"https://github.com/search?p=73&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/elijahc/dockerfiles";"/elijahc/dockerfiles/blob/22a1c27d25b0a76157b939787fcf24256e16cc1c/base/jessie/Dockerfile"
"LeonardA-L/fiddlegram";"RUN apt-get upgrade -y";"3";"Previous";"https://github.com/search?p=6&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/LeonardA-L/fiddlegram";"/LeonardA-L/fiddlegram/blob/c537b49c02f0e2cbd1d9ceb9bec0a6855b66aca8/dockerImages/haskellImage/Dockerfile"
"st3w4r/42-pool_ocaml";"";"8";"Previous";"https://github.com/search?p=14&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/st3w4r/42-pool_ocaml";"/st3w4r/42-pool_ocaml/blob/4237b5e60b7d214c0fa327e959d23d587c7e03a8/Dockerfile"
"dgageot/quine-relay";"RUN apt-get update -qq && apt-get install -y haxe";"3";"Previous";"https://github.com/search?p=84&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/haxe.dockerfile"
"logilab/saemref-formula";"";"2";"Previous";"https://github.com/search?p=54&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/logilab/saemref-formula";"/logilab/saemref-formula/blob/b4ca542fe7e1f223cd396813e58a71c8e729a6c9/test/postgres.Dockerfile"
"jwholdsworth/dstat";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=26&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jwholdsworth/dstat";"/jwholdsworth/dstat/blob/8077912668384209ec8804cf0b1a8da7909145cb/Dockerfile"
"bbcyyb/staticweb";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=5&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bbcyyb/staticweb";"/bbcyyb/staticweb/blob/ab3946d5e3bc980453da9065c7af940c768f01bc/Dockerfile"
"euranova/docker-java_with_libreoffice";"";"2";"Previous";"https://github.com/search?p=90&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/euranova/docker-java_with_libreoffice";"/euranova/docker-java_with_libreoffice/blob/380cddd1ee4b224cb59d0d72803cd2589991c938/Dockerfile"
"MackeyRMS/dockerfiles-roles";"RUN apt-get -y update";"2";"Previous";"https://github.com/search?p=12&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/MackeyRMS/dockerfiles-roles";"/MackeyRMS/dockerfiles-roles/blob/49db0613695878e599eadd26b2f0d219f769d858/ubuntu14.04-ruby1.9.3-dependencies/Dockerfile"
"etna-alternance/drone-php-nginx";"FROM etna/drone-php";"1";"Previous";"https://github.com/search?p=39&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/etna-alternance/drone-php-nginx";"/etna-alternance/drone-php-nginx/blob/be31fcd09e3920c7796d16c41ce3c864f62f8faf/Dockerfile"
"markus-k/dockerfiles";"ARG DEBIAN_FRONTEND=noninteractive";"3";"Previous";"https://github.com/search?p=24&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/markus-k/dockerfiles";"/markus-k/dockerfiles/blob/3c9e887df25676d52755050163a13851d36f246b/buildessentials/Dockerfile"
"ManoMarks/desktopgis";"RUN apt-get update";"2";"Previous";"https://github.com/search?p=21&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ManoMarks/desktopgis";"/ManoMarks/desktopgis/blob/71627af0c24073a87ce1036b746ddf8c1ebccf5d/Dockerfile"
"a-yogi/docker-elk-wordpress";"FROM wordpress:latest";"1";"Previous";"https://github.com/search?p=51&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/a-yogi/docker-elk-wordpress";"/a-yogi/docker-elk-wordpress/blob/9a3f445cb4bd5c17f168635091a8d4cd1edc6f1f/src/configuration/docker/application/wordpress/Dockerfile"
"bryanheinz/docker-recipes";"";"2";"Previous";"https://github.com/search?p=89&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bryanheinz/docker-recipes";"/bryanheinz/docker-recipes/blob/724de02ff3a4d2865aacd28954c211eb8fd9c2a4/python/Dockerfile"
"Normegil/Server-Configs";"";"2";"Previous";"https://github.com/search?p=58&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Normegil/Server-Configs";"/Normegil/Server-Configs/blob/7ee29f79712e1de8d01b4fbc2e1acd277a3de799/docker/base/Dockerfile"
"bewoo/Dockerfile";"";"3";"Previous";"https://github.com/search?p=74&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bewoo/Dockerfile";"/bewoo/Dockerfile/blob/648897d3d5d78c74f48f71db2014f7b8814a4b9b/ubuntu%20for%20java/Dockerfile"
"dgageot/quine-relay";"";"2";"Previous";"https://github.com/search?p=85&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/ml.dockerfile"
"dgageot/quine-relay";"";"4";"Previous";"https://github.com/search?p=81&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/bc.dockerfile"
"GabJoe/utvecklingsmiljo";"RUN apt-get install nano";"5";"Previous";"https://github.com/search?p=32&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/GabJoe/utvecklingsmiljo";"/GabJoe/utvecklingsmiljo/blob/b79dd2326dde9248be865cb7ad7034165416ba5a/docker/delad/mysql/Dockerfile"
"paramsingh/poj";"FROM ubuntu:14.04";"1";"Previous";"https://github.com/search?p=97&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/paramsingh/poj";"/paramsingh/poj/blob/dc5a719cc5450f5e1f684b843ea1905d8bd26422/docker/Dockerfile"
"tarunmukherjee/docker";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=15&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tarunmukherjee/docker";"/tarunmukherjee/docker/blob/f2b0ca6db383b40ca4497732625a08345652c20b/Dockerfile"
"lucabelmondo/docker-dojo";"RUN apt-get install -y inotify-tools";"3";"Previous";"https://github.com/search?p=28&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/lucabelmondo/docker-dojo";"/lucabelmondo/docker-dojo/blob/81cc516de7d8b14511dcf8a5dcf5adff3e82b32c/Dockerfile"
"dgageot/quine-relay";"COPY . ./";"5";"Previous";"https://github.com/search?p=82&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/gnuplot.dockerfile"
"lrkwz/docker-wordpress-develop";"FROM tutum/varnish:3.0";"1";"Previous";"https://github.com/search?p=29&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/lrkwz/docker-wordpress-develop";"/lrkwz/docker-wordpress-develop/blob/6fc9f05f725e7c0b2d60034ecb29bdbe4b1fac0c/provision/varnish/Dockerfile"
"LeonardA-L/fiddlegram";"RUN apt-get update -y";"2";"Previous";"https://github.com/search?p=6&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/LeonardA-L/fiddlegram";"/LeonardA-L/fiddlegram/blob/c537b49c02f0e2cbd1d9ceb9bec0a6855b66aca8/dockerImages/python3Image/Dockerfile"
"swehacker/docker";"MAINTAINER Patrik Falk";"2";"Previous";"https://github.com/search?p=18&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/swehacker/docker";"/swehacker/docker/blob/c4850d4a4ec87fa4880a6333637999eeb0c6fb81/redis/Dockerfile"
"shailesh-kalamkar/blogger_docker";"FROM ruby:2.3";"1";"Previous";"https://github.com/search?p=44&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/shailesh-kalamkar/blogger_docker";"/shailesh-kalamkar/blogger_docker/blob/1904f4909007393ea545a5377cdaef507414a638/Dockerfile"
"foDocker/foDocker";"";"2";"Previous";"https://github.com/search?p=16&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/foDocker/foDocker";"/foDocker/foDocker/blob/3f1f195624bd2ff0c729d67bdf28b68b5c34fa99/test/Dockerfile"
"tclchiam/RomanNumeralKataC";"";"3";"Previous";"https://github.com/search?p=77&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tclchiam/RomanNumeralKataC";"/tclchiam/RomanNumeralKataC/blob/e1b3829eb304cf0006341a7b730c17f1dc19d3f5/Dockerfile"
"sdurr/docker";"FROM debian:wheezy";"1";"Previous";"https://github.com/search?p=31&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sdurr/docker";"/sdurr/docker/blob/dc8344fff357bb392d03a0d3dd73a88ee5c00f64/mission03/Dockerfile"
"sasasin/jisui-linux";"FROM ubuntu:16.04";"1";"Previous";"https://github.com/search?p=26&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sasasin/jisui-linux";"/sasasin/jisui-linux/blob/bcab9c7055887f12325aa0f8478dccd8f599041d/Dockerfile"
"thinkerbot/ts";"RUN [""apt-get""; ""install""; ""-y""; ""bash""; ""zsh""; ""ksh""]";"3";"Previous";"https://github.com/search?p=36&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/thinkerbot/ts";"/thinkerbot/ts/blob/f0f49642b77eb817e044929c8fed3b22a9c00ad8/dockerfiles/debian/Dockerfile"
"fits/try_samples";"RUN pip install h5py";"8";"Previous";"https://github.com/search?p=62&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fits/try_samples";"/fits/try_samples/blob/63dd90a7f2b664e036d98a9f66ef6f0093c44f37/blog/20160920/keras_mnist/docker/Dockerfile"
"nuxeo/nuxeo-wordpress-plugin";"RUN apt-get update && apt-get install ssl-cert";"3";"Previous";"https://github.com/search?p=49&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/nuxeo/nuxeo-wordpress-plugin";"/nuxeo/nuxeo-wordpress-plugin/blob/53ee1e453b3ec01fecc0bdb0bbca93e0c9f7a040/docker/ssl-proxy/Dockerfile"
"alex-docker/CE-dockerfiles";"";"2";"Previous";"https://github.com/search?p=60&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/alex-docker/CE-dockerfiles";"/alex-docker/CE-dockerfiles/blob/e383817a348478de89f81100870faa338ed68458/v1/latex/Dockerfile"
"egnoriega/myinfo";"MAINTAINER EGN";"4";"Previous";"https://github.com/search?p=67&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/egnoriega/myinfo";"/egnoriega/myinfo/blob/ccf2bda07271344489406171cbc57958ae317689/Dockerfile"
"ccedric/computerDB-docker";"USER root";"3";"Previous";"https://github.com/search?p=61&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ccedric/computerDB-docker";"/ccedric/computerDB-docker/blob/93a83ec48ce83c5f5bc7a08d2917d9cccc05905a/webapp/Dockerfile"
"st3w4r/42-ft_nmap";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=12&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/st3w4r/42-ft_nmap";"/st3w4r/42-ft_nmap/blob/b09fd4e60692f4065c86adeb271feca37a5e3ca7/Dockerfile"
"gmanika/dockefile-test";"RUN apt-get update; apt-get install -y nginx";"2";"Previous";"https://github.com/search?p=49&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/gmanika/dockefile-test";"/gmanika/dockefile-test/blob/f26099b4ed30721b8e01210e7123cec0aa2bdbd5/Dockerfile"
"jinyi80/docker_ci";"RUN apt-get install -y socat";"6";"Previous";"https://github.com/search?p=48&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jinyi80/docker_ci";"/jinyi80/docker_ci/blob/ef72d800af636a9c62d0beccba59732b8ac3b578/Dockerfile"
"trojanspike/sentora-dockerized";"";"3";"Previous";"https://github.com/search?p=92&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/trojanspike/sentora-dockerized";"/trojanspike/sentora-dockerized/blob/f33a29d73b4195ec9a2616219253323ca0d4f75a/Dockerfile"
"dgageot/quine-relay";"";"4";"Previous";"https://github.com/search?p=84&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/javascript.dockerfile"
"huiwq1990/DockerImages";"RUN apt-get -qq install binutils";"8";"Previous";"https://github.com/search?p=46&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/huiwq1990/DockerImages";"/huiwq1990/DockerImages/blob/2c7afdde91f3302f21bf241759f56ef7fd28a100/asm/Dockerfile"
"TomScotch/workspace";"RUN apt-get install -y wifite # aircrack";"5";"Previous";"https://github.com/search?p=49&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/TomScotch/workspace";"/TomScotch/workspace/blob/0b662d358d586a2637e4603917ea4105ed281638/crack-utils/Dockerfile"
"hsachdevah/docker";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=22&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hsachdevah/docker";"/hsachdevah/docker/blob/1ca18bfe630786d820c61e75df80d3ff9a98d9b6/images/os/ubuntu/Dockerfile"
"bkozak-scanimetrics/grafana";"RUN apt-get update && apt-get install -y vim";"3";"Previous";"https://github.com/search?p=51&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bkozak-scanimetrics/grafana";"/bkozak-scanimetrics/grafana/blob/d0ca4ca3cdd39577f956b142168cd36d69c8b794/docker/debtest/Dockerfile"
"yhung124/multi-docker";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=31&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yhung124/multi-docker";"/yhung124/multi-docker/blob/279efee86d47864fb2952cb9a21de71cf4cd6a7e/project-2/Dockerfile"
"digitalocean/vulcan";"&& apt-get install -y curl \";"4";"Previous";"https://github.com/search?p=97&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/digitalocean/vulcan";"/digitalocean/vulcan/blob/3f5abf8b7842618d0e12f013938136d84adaea75/dev/grafana.dockerfile"
"sasasin/jisui-linux";"RUN apt-get install -y apt-utils";"9";"Previous";"https://github.com/search?p=26&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sasasin/jisui-linux";"/sasasin/jisui-linux/blob/bcab9c7055887f12325aa0f8478dccd8f599041d/Dockerfile"
"sh19910711/u-aizu-prolog";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=54&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sh19910711/u-aizu-prolog";"/sh19910711/u-aizu-prolog/blob/2766878db1e1ad2abc386256e06e4c2d1795ee42/Dockerfile"
"kayoub5/docker-test";"FROM rarkins/nodejs";"1";"Previous";"https://github.com/search?p=46&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kayoub5/docker-test";"/kayoub5/docker-test/blob/ad9830a4664c3d2e48039d4d8e746b09d76a7b5f/Dockerfile"
"udaysagar2177/adenosine_deployment";"From mongo";"1";"Previous";"https://github.com/search?p=47&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/udaysagar2177/adenosine_deployment";"/udaysagar2177/adenosine_deployment/blob/0601112094952221d7198fac63b397c972c6359c/mongodb/Dockerfile"
"Evertvandenbruel/laughing-boo";"RUN apt-get install -y libxml2-dev libxslt1-dev";"6";"Previous";"https://github.com/search?p=44&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Evertvandenbruel/laughing-boo";"/Evertvandenbruel/laughing-boo/blob/cd5b55d3f8dad58b31ae1aaece2e995dd67f01f4/Dockerfile"
"jjpr/anethole";"apt-get install -y \";"4";"Previous";"https://github.com/search?p=90&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jjpr/anethole";"/jjpr/anethole/blob/f68a66a3b7494b7b7dbaa3bf16625fafd127b8a2/docker/blender-mayavi-jupyter/Dockerfile"
"JohnMorales/docker-diff-image";"from ubuntu:latest";"1";"Previous";"https://github.com/search?p=93&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/JohnMorales/docker-diff-image";"/JohnMorales/docker-diff-image/blob/4fc50af867751ceceaeec2f03f76454550c8aaf8/Dockerfile"
"Kinmarui/docker_atlassian";"&& apt-get purge";"4";"Previous";"https://github.com/search?p=78&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Kinmarui/docker_atlassian";"/Kinmarui/docker_atlassian/blob/c9976bd5e0b280e317949f8df5703e3249f4e69e/nunit/Dockerfile"
"dergachev/sitediff";"";"2";"Previous";"https://github.com/search?p=36&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dergachev/sitediff";"/dergachev/sitediff/blob/b7b68c3672748481c2d48cc1cfb61925be0a9937/spec/fixtures/Dockerfile"
"fxos-components/fxos-icons";"RUN apt-get update && apt-get -y upgrade";"2";"Previous";"https://github.com/search?p=10&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fxos-components/fxos-icons";"/fxos-components/fxos-icons/blob/6c260661c26386666f654915a7cc01b70edbe07f/Dockerfile"
"dgageot/quine-relay";"RUN apt-get update -qq && apt-get install -y slsh";"3";"Previous";"https://github.com/search?p=87&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/slang.dockerfile"
"patrick-nw/xaos";"CMD xaos";"5";"Previous";"https://github.com/search?p=5&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/patrick-nw/xaos";"/patrick-nw/xaos/blob/fe3e7e27c13a92febb987c642a4b4c4ad1d57b0e/Dockerfile"
"marnikow/usefulcombos-docker";"RUN apt-get update && apt-get install -y ant";"3";"Previous";"https://github.com/search?p=77&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/marnikow/usefulcombos-docker";"/marnikow/usefulcombos-docker/blob/c861830c78e3504fcd4a272a58b3fa45f250f94d/java/java8JDK-ant/Dockerfile"
"udaysagar2177/adenosine_deployment";"ADD run.sh /run.sh";"5";"Previous";"https://github.com/search?p=47&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/udaysagar2177/adenosine_deployment";"/udaysagar2177/adenosine_deployment/blob/0601112094952221d7198fac63b397c972c6359c/mongodb/Dockerfile"
"zipper97412/spigot-server-docker";"";"2";"Previous";"https://github.com/search?p=11&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/zipper97412/spigot-server-docker";"/zipper97412/spigot-server-docker/blob/96d0702031504ec94aaeb210d9fd150789c1c1b8/Dockerfile"
"cvra/roscvra";"RUN apt-get update && apt-get install -y libgazebo5-dev";"3";"Previous";"https://github.com/search?p=66&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/cvra/roscvra";"/cvra/roscvra/blob/947dc494b8ed3c9b5b8382fbc49230f54e740033/docker_cvra_dev/Dockerfile"
"Ablu/docker-ubuntu-texlive-full";"RUN apt-get install -y texlive-full make imagemagick inkscape";"3";"Previous";"https://github.com/search?p=17&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Ablu/docker-ubuntu-texlive-full";"/Ablu/docker-ubuntu-texlive-full/blob/adfb0fd4ab61be877b616e43f5dfbe6e8d83501d/Dockerfile"
"sfister/Projects";"run apt-get update";"12";"Previous";"https://github.com/search?p=38&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sfister/Projects";"/sfister/Projects/blob/077dd19700e507c801cb4f39e2d969f4889d2e91/docker/ODBCBridge/Dockerfile"
"genuinegreg/docker-mp4box";"";"5";"Previous";"https://github.com/search?p=79&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/genuinegreg/docker-mp4box";"/genuinegreg/docker-mp4box/blob/e7fff178b146bcec141917da19aeb1ad5d4e1da4/Dockerfile"
"tleyden/docker";"RUN apt-get update && apt-get install -y \";"3";"Previous";"https://github.com/search?p=51&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tleyden/docker";"/tleyden/docker/blob/738b368370c5d58ea196921898cce474543c9a71/deps-fail/Dockerfile"
"kizbitz/dockertest1";"RUN git clone ${MYGHREPO}";"5";"Previous";"https://github.com/search?p=35&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kizbitz/dockertest1";"/kizbitz/dockertest1/blob/0daa258bf64e139b17ce4cef1e38642dd8e8eacc/Dockerfile"
"zmbush/dockerfiles";"RUN apt-get install -y cron";"11";"Previous";"https://github.com/search?p=11&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/zmbush/dockerfiles";"/zmbush/dockerfiles/blob/8f34231731a44e71b8886d00f85668348facc29c/base/Dockerfile"
