repo;pouet;numL;page;page-href;linkToRepo;linkToDockerfile
"hanw/opennsl-switch";"run apt-get update && \";"3";"Previous";"https://github.com/search?p=61&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hanw/opennsl-switch";"/hanw/opennsl-switch/blob/10fba5865ee255b41b0b440c28b3612e551aeb99/Dockerfile"
"hisaharu/docker-xterm";"CMD [ ""bash"" ]";"2";"Previous";"https://github.com/search?p=32&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hisaharu/docker-xterm";"/hisaharu/docker-xterm/blob/d6d142a5ea51cf81a43bf7998fbd60a803a6e3e5/Dockerfile"
"oldhill/dockerfiles";"FROM debian:latest";"1";"Previous";"https://github.com/search?p=77&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/oldhill/dockerfiles";"/oldhill/dockerfiles/blob/521ce54a91ae3b6aaacf8579459b6211861cd915/apache-bench/Dockerfile"
"schmunk42/docker-apt";"apt-get clean";"8";"Previous";"https://github.com/search?p=39&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/schmunk42/docker-apt";"/schmunk42/docker-apt/blob/98903dc14c984246853b4a3ecd262a7075af6987/Dockerfile"
"oilogic/docker-orgmode";"graphviz \";"5";"Previous";"https://github.com/search?p=54&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/oilogic/docker-orgmode";"/oilogic/docker-orgmode/blob/7a4d144808c9c0fe0152db448ef67874c7cb608e/Dockerfile"
"goblain/docker-gluster-client";"RUN apt-get install software-properties-common python-software-properties";"4";"Previous";"https://github.com/search?p=10&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/goblain/docker-gluster-client";"/goblain/docker-gluster-client/blob/ac8d4ae7796c0c6d069e323d1e3db6d6ca16c48a/Dockerfile"
"kazu69/docker-mysql-pattern-sample";"apt-get install -y mysql-client";"4";"Previous";"https://github.com/search?p=64&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kazu69/docker-mysql-pattern-sample";"/kazu69/docker-mysql-pattern-sample/blob/c09f41b0c582a36c0647fb69ed8271ea8e21a573/php/Dockerfile"
"akiellor/dockerfiles";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=18&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/akiellor/dockerfiles";"/akiellor/dockerfiles/blob/3faa10e7abada959aef868602edf96bbb0db1442/typist/Dockerfile"
"mozilla/positron";"RUN apt-get update && apt-get install -qy snapcraft bzip2 curl && apt-get clean";"3";"Previous";"https://github.com/search?p=29&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mozilla/positron";"/mozilla/positron/blob/e4bdab0bff73c4ac205bec28a11ad116784a2423/release/docker/firefox-snap/Dockerfile"
"Nanard/docker-node-cairo-imagemagick-povray";"FROM bernardfr/docker-node-cairo-imagemagick";"1";"Previous";"https://github.com/search?p=97&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Nanard/docker-node-cairo-imagemagick-povray";"/Nanard/docker-node-cairo-imagemagick-povray/blob/8511c64c3b4d1e00dc23e2e33fdbe321aea70329/Dockerfile"
"cgarciae/garesco";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=15&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/cgarciae/garesco";"/cgarciae/garesco/blob/1aa56c8d64dfea05257dbb959d6dd81ccaf16fbc/Dockerfile"
"jmarmuszewski/db-workshop-pg";"RUN apt-get update -qq";"3";"Previous";"https://github.com/search?p=21&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jmarmuszewski/db-workshop-pg";"/jmarmuszewski/db-workshop-pg/blob/855d33661174d34fa42506b5cf01bfeb73864225/dockerfiles/dashing/Dockerfile"
"diego9627/random-code";"RUN apt-get install -y curl";"3";"Previous";"https://github.com/search?p=6&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/diego9627/random-code";"/diego9627/random-code/blob/f624b92ad932e27bfa05e7258e7dce72cca8b384/docker-builds/test/Dockerfile"
"ibuildthecloud/wonka";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=80&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ibuildthecloud/wonka";"/ibuildthecloud/wonka/blob/40c4b5aab36cd85fc6872a40e71eab4463f35099/apps/htop/Dockerfile"
"fits/try_samples";"";"2";"Previous";"https://github.com/search?p=57&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fits/try_samples";"/fits/try_samples/blob/63dd90a7f2b664e036d98a9f66ef6f0093c44f37/blog/20160920/keras_mnist/docker/Dockerfile"
"adrienjover/dockerFormation";"run apt-get update && apt-get install -y nginx";"3";"Previous";"https://github.com/search?p=56&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/adrienjover/dockerFormation";"/adrienjover/dockerFormation/blob/59b4bbfc995419843686d1c97ba11c48b2461915/nginx/Dockerfile"
"umegaya/caer";"FROM ubuntu:latest";"1";"Previous";"https://github.com/search?p=40&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/umegaya/caer";"/umegaya/caer/blob/86638df0b8ee228d97829a5db7f35a8252a838b5/Dockerfile"
"rev112/playterminal-images";"ENV GAME_BINARY greed";"7";"Previous";"https://github.com/search?p=33&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rev112/playterminal-images";"/rev112/playterminal-images/blob/e7877c30d04f0633602052e2d75996a5acc1dc0e/game-greed/Dockerfile"
"lkastner/dockerfiles";"";"2";"Previous";"https://github.com/search?p=22&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/lkastner/dockerfiles";"/lkastner/dockerfiles/blob/e831f08fc68bff2c66de7156c2f1e658b191a5d6/complete/polymake/Dockerfile"
"pjcuadra/dnsmasq-docker";"";"2";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/pjcuadra/dnsmasq-docker";"/pjcuadra/dnsmasq-docker/blob/470839e6f07a3ad43651455f82300f8c6b4859ee/Dockerfile"
"westonplatter/dockerfiles";"";"4";"Previous";"https://github.com/search?p=94&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/westonplatter/dockerfiles";"/westonplatter/dockerfiles/blob/1d3e529909c8ffaae483ebd15f769531c2b68073/docker-compose/Dockerfile"
"getapp/docker-backup-mysql";"&& apt-get install -y mysql-client \";"6";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/getapp/docker-backup-mysql";"/getapp/docker-backup-mysql/blob/764eb0d8f2892764fac015b661186d9839892b29/Dockerfile"
"VideoWorker/VideoWorker";"VOLUME /data";"7";"Previous";"https://github.com/search?p=53&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/VideoWorker/VideoWorker";"/VideoWorker/VideoWorker/blob/1ca58bfe3741afcffef7eb4e3265bf7187ac719e/docker-mp4box/Dockerfile"
"ranacseruet/minesweeper";"FROM nginx";"1";"Previous";"https://github.com/search?p=94&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ranacseruet/minesweeper";"/ranacseruet/minesweeper/blob/ca9823080b8460c3804bee4a31dc84c2d128d2cb/Dockerfile"
"InternalError503/cyberfox";"";"2";"Previous";"https://github.com/search?p=32&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/InternalError503/cyberfox";"/InternalError503/cyberfox/blob/b016c6c2e1b5812872c3eb13d1be7d04cc7af3a4/release/docker/firefox-snap/Dockerfile"
"huiwq1990/DockerImages";"ENV DEBIAN_FRONTEND noninteractive";"5";"Previous";"https://github.com/search?p=46&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/huiwq1990/DockerImages";"/huiwq1990/DockerImages/blob/2c7afdde91f3302f21bf241759f56ef7fd28a100/asm/Dockerfile"
"LyleH/docker_ui";"FROM debian";"1";"Previous";"https://github.com/search?p=70&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/LyleH/docker_ui";"/LyleH/docker_ui/blob/dcc990e8b4a649e5a65844779644153480a48067/examples/swarm/Dockerfile"
"sasasin/jisui-linux";"FROM ubuntu:16.04";"1";"Previous";"https://github.com/search?p=26&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sasasin/jisui-linux";"/sasasin/jisui-linux/blob/bcab9c7055887f12325aa0f8478dccd8f599041d/Dockerfile"
"hisaharu/docker-xterm";"&& apt-get clean \";"6";"Previous";"https://github.com/search?p=32&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hisaharu/docker-xterm";"/hisaharu/docker-xterm/blob/d6d142a5ea51cf81a43bf7998fbd60a803a6e3e5/Dockerfile"
"BU-NU-CLOUD-SP16/Lambda-on-OpenStack";"FROM ubuntu";"3";"Previous";"https://github.com/search?p=41&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/BU-NU-CLOUD-SP16/Lambda-on-OpenStack";"/BU-NU-CLOUD-SP16/Lambda-on-OpenStack/blob/8b5fba5b82f50d6b559d0f398ec81fa09c366871/ProvisionScripts/Dockerfile"
"DilvanLab/MoodleCodeQuestionType";"";"4";"Previous";"https://github.com/search?p=91&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/DilvanLab/MoodleCodeQuestionType";"/DilvanLab/MoodleCodeQuestionType/blob/c2c347459ba86cd0cab7989a0b0c627cf9552984/moodlecode/env/cRegex/mcl-c/Dockerfile"
"l0ris/docker-openstack-cli";"MAINTAINER Loris";"2";"Previous";"https://github.com/search?p=45&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/l0ris/docker-openstack-cli";"/l0ris/docker-openstack-cli/blob/a2d29989afba26038178e8b3d93047ae5e9fd58d/Dockerfile"
"sh19910711/u-aizu-prolog";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=54&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sh19910711/u-aizu-prolog";"/sh19910711/u-aizu-prolog/blob/2766878db1e1ad2abc386256e06e4c2d1795ee42/Dockerfile"
"laod/docker";"CMD /run.sh";"10";"Previous";"https://github.com/search?p=7&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/laod/docker";"/laod/docker/blob/f19f1ad9611f026aeb647fae84cef8aa5c1266aa/sshd/Dockerfile"
"deploymentbox/firstYii2App";"FROM debian";"1";"Previous";"https://github.com/search?p=39&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/deploymentbox/firstYii2App";"/deploymentbox/firstYii2App/blob/711f2f8bb989fc47dbb5bfe2a327ce22238e0297/.Docker/sqlite/0.0/Dockerfile"
"crosbymichael/htop-docker";"ENTRYPOINT [""htop""]";"4";"Previous";"https://github.com/search?p=93&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/crosbymichael/htop-docker";"/crosbymichael/htop-docker/blob/93af80d5072219659d0c7fb1b6522fe50c8dce41/Dockerfile"
"goblain/docker-gluster-client";"FROM ubuntu:latest";"1";"Previous";"https://github.com/search?p=10&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/goblain/docker-gluster-client";"/goblain/docker-gluster-client/blob/ac8d4ae7796c0c6d069e323d1e3db6d6ca16c48a/Dockerfile"
"adrienjover/dockerFormation";"";"4";"Previous";"https://github.com/search?p=56&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/adrienjover/dockerFormation";"/adrienjover/dockerFormation/blob/59b4bbfc995419843686d1c97ba11c48b2461915/nginx/Dockerfile"
"brosander/dev-dockerfiles";"run apt-get update";"2";"Previous";"https://github.com/search?p=35&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/brosander/dev-dockerfiles";"/brosander/dev-dockerfiles/blob/e4c50c6fcde7fcf3d79b4c63046d5c163d7557fc/debug/network/ubuntu/Dockerfile"
"dgageot/quine-relay";"RUN apt-get update -qq && apt-get install -y scilab";"3";"Previous";"https://github.com/search?p=87&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/scilab.dockerfile"
"linkedin/gobblin";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=25&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/linkedin/gobblin";"/linkedin/gobblin/blob/844f05b4570e673f1d0466b4591731fd6a9c268e/gobblin-docker/gobblin-base/ubuntu/Dockerfile"
"dgageot/quine-relay";"RUN apt-get update -qq && apt-get install -y groovy";"3";"Previous";"https://github.com/search?p=83&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/groovy.dockerfile"
"dgageot/quine-relay";"COPY . ./";"5";"Previous";"https://github.com/search?p=81&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/cobol.dockerfile"
"dyrnade/elk";"FROM ubuntu-debootstrap";"1";"Previous";"https://github.com/search?p=49&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dyrnade/elk";"/dyrnade/elk/blob/e1ab3820545df92f14b9b08aea700065e9ea1497/elk_docker_files/containers/logspout/debug/Dockerfile"
"user11235813/docker-dirty";"";"2";"Previous";"https://github.com/search?p=64&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/user11235813/docker-dirty";"/user11235813/docker-dirty/blob/804ea8a4a67bf64c98051373f9f072cd5e9c70e3/Dockerfile"
"speakinghedge/docker-openvpn-build-n-test";"RUN apt-get install -y net-tools";"5";"";"";"/speakinghedge/docker-openvpn-build-n-test";"/speakinghedge/docker-openvpn-build-n-test/blob/df0b0ccba6aea12913f3f6ce068418c0adabff1e/Dockerfile"
"dgageot/quine-relay";"RUN apt-get update -qq && apt-get install -y swi-prolog";"3";"Previous";"https://github.com/search?p=86&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/prolog.dockerfile"
"dgageot/quine-relay";"COPY . ./";"5";"Previous";"https://github.com/search?p=84&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/logo.dockerfile"
"bountylabs/go-pprof";"RUN apt-get update -y";"2";"Previous";"https://github.com/search?p=34&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bountylabs/go-pprof";"/bountylabs/go-pprof/blob/5403b66389618da6455a4d9fb7b1326435320ec3/Dockerfile"
"YarNhoj/npug";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=2&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/YarNhoj/npug";"/YarNhoj/npug/blob/a9ce7f337295b6f3c4430b22d99c92e0af148d1a/curl/Dockerfile"
"jacklesplat/ql_emc";"";"4";"Previous";"https://github.com/search?p=68&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jacklesplat/ql_emc";"/jacklesplat/ql_emc/blob/1f0e8798dcdeba12d5562b5f0b56f38247c7088a/src/github.com/grafana/grafana/docker/debtest/Dockerfile"
"inputx/docker-base";"apt-get autoclean && \";"6";"Previous";"https://github.com/search?p=9&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/inputx/docker-base";"/inputx/docker-base/blob/d48f1dc1459e95de5e398c4a571bd91f81a3c0bb/Dockerfile"
"jimlawton/dockerfiles";"RUN apt-get -y install g++";"10";"Previous";"https://github.com/search?p=42&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jimlawton/dockerfiles";"/jimlawton/dockerfiles/blob/c6d7eccfc15f48dceadd89ca283f983f0f992530/ubuntu-dev/Dockerfile"
"statico/docker-cadubi";"RUN apt-get update && apt-get install -y cadubi";"3";"Previous";"https://github.com/search?p=88&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/statico/docker-cadubi";"/statico/docker-cadubi/blob/733fc83b130e571a5d781527eddaccafd8d34c5b/Dockerfile"
"saijusgeorge/docker";"RUN apt-get -y update && apt-get install -y fortunes";"2";"Previous";"https://github.com/search?p=94&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/saijusgeorge/docker";"/saijusgeorge/docker/blob/eea79a9b22a9f670d7d8e768797c07470ebc6f6f/Dockerfile"
"TomScotch/workspace";"CMD bash";"6";"Previous";"https://github.com/search?p=98&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/TomScotch/workspace";"/TomScotch/workspace/blob/a80d66531d785e5f8af5717e2a6d2ca44c0f08a6/bootstrap/Dockerfile"
"dgageot/quine-relay";"";"2";"Previous";"https://github.com/search?p=80&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/algol68.dockerfile"
"philwebb/spring-boot-concourse";"";"2";"Previous";"https://github.com/search?p=72&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/philwebb/spring-boot-concourse";"/philwebb/spring-boot-concourse/blob/7a7c426eaea6ac730fb8e74e5c9e94644d5cb2fb/ci/docker-builds/base/Dockerfile"
"OpsTree/HandbooksTraining";"RUN apt-get update && apt-get -y install git vim";"3";"Previous";"https://github.com/search?p=55&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/OpsTree/HandbooksTraining";"/OpsTree/HandbooksTraining/blob/ddcad01161335b1b582dffe6297415990910752f/git/Dockerfile"
"sixeyed/docker-succinctly";"RUN apt-get update && apt-get install nano";"4";"Previous";"https://github.com/search?p=94&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sixeyed/docker-succinctly";"/sixeyed/docker-succinctly/blob/91f40e48c0411f8c729903276ec6ef849067a16e/code-listing-10/Dockerfile"
"dgageot/quine-relay";"";"2";"Previous";"https://github.com/search?p=87&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/spl.dockerfile"
"Normegil/Server-Configs";"CMD [""true""]";"6";"Previous";"https://github.com/search?p=58&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Normegil/Server-Configs";"/Normegil/Server-Configs/blob/7ee29f79712e1de8d01b4fbc2e1acd277a3de799/docker/base/Dockerfile"
"rev112/playterminal-images";"apt-get -y install greed \";"4";"Previous";"https://github.com/search?p=33&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rev112/playterminal-images";"/rev112/playterminal-images/blob/e7877c30d04f0633602052e2d75996a5acc1dc0e/game-greed/Dockerfile"
"andrewfaria/docker";"RUN apt-get -y install wget";"6";"Previous";"https://github.com/search?p=8&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/andrewfaria/docker";"/andrewfaria/docker/blob/f72489c2d5c17ca71bb3ec564270e5b15c26daf9/dev-ubuntu/Dockerfile"
"drpain/Compost";"FROM php:5.6-cli";"1";"Previous";"https://github.com/search?p=79&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/drpain/Compost";"/drpain/Compost/blob/2824821093a88d0c038e0b435899fc0ca645c4cc/Dockerfile"
"lborguetti/debian-tools";"&& apt-get -y install iperf \";"5";"Previous";"https://github.com/search?p=42&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/lborguetti/debian-tools";"/lborguetti/debian-tools/blob/6c2dd37f83a8c8ec163cdd39c3bbcd3abbafb895/Dockerfile"
"seanliang/test";"FROM ubuntu:14.04";"1";"Previous";"https://github.com/search?p=58&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/seanliang/test";"/seanliang/test/blob/fa4dcdedc4fe2b52afc627f119209ff40b401afc/Dockerfile"
"ind9-ops/mod_evasive";"";"2";"Previous";"https://github.com/search?p=64&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ind9-ops/mod_evasive";"/ind9-ops/mod_evasive/blob/6e11430ee833c860b5d0b8570245b017b546665d/Dockerfile"
"cactusthinking/docker-files";"RUN apt-get update && apt-get install -y bzip2";"3";"Previous";"https://github.com/search?p=90&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/cactusthinking/docker-files";"/cactusthinking/docker-files/blob/8fde6c0f07d352617dd3d8c5fddeaf76a4de58d9/jenkins/Dockerfile"
"dgageot/quine-relay";"";"4";"Previous";"https://github.com/search?p=87&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/rexx.dockerfile"
"fits/try_samples";"FROM python";"1";"Previous";"https://github.com/search?p=57&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fits/try_samples";"/fits/try_samples/blob/e2c0d3aae52546233c3428390651c882b135d7a7/blog/20160531/keras/Dockerfile"
